Category,Forum Name,Title,Tags,Ravelry Link/Message,Catbox Link,Date Created
Designer A-F,aegyoknit,aegyo sweater,,https://www.ravelry.com/patterns/library/aegyo-sweater,[<Message id=1384058027807604766 channel=<Thread id=1384058027807604766 name='aegyo sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:32:28
Designer A-F,aegyoknit,busan tee,,https://www.ravelry.com/patterns/library/busan-tee,[<Message id=1384058059927719949 channel=<Thread id=1384058059927719949 name='busan tee' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:32:36
Designer A-F,aegyoknit,busan sweater,,https://www.ravelry.com/patterns/library/busan-sweater,[<Message id=1384058057994141768 channel=<Thread id=1384058057994141768 name='busan sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:32:35
Designer A-F,aegyoknit,bawi sweater,,https://www.ravelry.com/patterns/library/bawi-sweater,[<Message id=1384058029430800437 channel=<Thread id=1384058029430800437 name='bawi sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:32:28
Designer A-F,aegyoknit,narae cropped sweater,,https://www.ravelry.com/patterns/library/narae-cropped-sweater,[<Message id=1384056803289075822 channel=<Thread id=1384056803289075822 name='narae cropped sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:36
Designer A-F,aegyoknit,Nabi Slipover,,https://www.ravelry.com/patterns/library/nabi-slipover,[<Message id=1384056801644908615 channel=<Thread id=1384056801644908615 name='Nabi Slipover' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:36
Designer A-F,aegyoknit,Petra bag,,https://www.ravelry.com/patterns/library/petra-bag,[<Message id=1384056806724075630 channel=<Thread id=1384056806724075630 name='Petra bag' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:37
Designer A-F,aegyoknit,jeol sweater,,https://www.ravelry.com/patterns/library/jeol-sweater,[<Message id=1384056799715655772 channel=<Thread id=1384056799715655772 name='jeol sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:35
Designer A-F,aegyoknit,Obba sweater,,https://www.ravelry.com/patterns/library/obba-sweater,[<Message id=1384056804874653697 channel=<Thread id=1384056804874653697 name='Obba sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:36
Designer A-F,aegyoknit,Gujo collar,,https://www.ravelry.com/patterns/library/gujo-collar,[<Message id=1384056768719618121 channel=<Thread id=1384056768719618121 name='Gujo collar' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:28
Designer A-F,aegyoknit,goreum bag,,https://www.ravelry.com/patterns/library/goreum-bag,[<Message id=1384056766928650301 channel=<Thread id=1384056766928650301 name='goreum bag' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:27
Designer A-F,aegyoknit,boreas sweater,,https://www.ravelry.com/patterns/library/boreas-sweater,[<Message id=1384056756824703098 channel=<Thread id=1384056756824703098 name='boreas sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:25
Designer A-F,aegyoknit,bepeu blouse,,https://www.ravelry.com/patterns/library/bepeu-blouse,[<Message id=1384056754790465567 channel=<Thread id=1384056754790465567 name='bepeu blouse' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:24
Designer A-F,aegyoknit,jeju sweater,,https://www.ravelry.com/patterns/library/jeju-sweater-2,[<Message id=1384056798402576444 channel=<Thread id=1384056798402576444 name='jeju sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:35
Designer A-F,aegyoknit,gujo sweater,,https://www.ravelry.com/patterns/library/gujo-sweater,[<Message id=1384056770770632704 channel=<Thread id=1384056770770632704 name='gujo sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:28
Designer A-F,aegyoknit,eurus sweater,,https://www.ravelry.com/patterns/library/eurus-sweater,[<Message id=1384056762109268072 channel=<Thread id=1384056762109268072 name='eurus sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:26
Designer A-F,aegyoknit,Haraboji Cardigan,,https://www.ravelry.com/patterns/library/haraboji-cardigan,[<Message id=1384056772561604618 channel=<Thread id=1384056772561604618 name='Haraboji Cardigan' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:29
Designer A-F,aegyoknit,busan sweater,,https://www.ravelry.com/patterns/library/busan-sweater,[<Message id=1384056758573465620 channel=<Thread id=1384056758573465620 name='busan sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:25
Designer A-F,aegyoknit,gerda sweater,,https://www.ravelry.com/patterns/library/gerda-sweater-2,[<Message id=1384056765079097398 channel=<Thread id=1384056765079097398 name='gerda sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:27
Designer A-F,aegyoknit,busan tee,,https://www.ravelry.com/patterns/library/busan-tee,[<Message id=1384056760217767976 channel=<Thread id=1384056760217767976 name='busan tee' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:26
Designer A-F,aegyoknit,bawi sweater,,https://www.ravelry.com/patterns/library/bawi-sweater,[<Message id=1384056743021117450 channel=<Thread id=1384056743021117450 name='bawi sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:22
Designer A-F,aegyoknit,aegyo sweater,,https://www.ravelry.com/patterns/library/aegyo-sweater,[<Message id=1384056741192532018 channel=<Thread id=1384056741192532018 name='aegyo sweater' parent=aegyoknit owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:27:21
Designer A-F,aftenstrikk,Fridagsvest,,https://www.ravelry.com/patterns/library/fridagsvest-2,[<Message id=1384240292894609488 channel=<Thread id=1384240292894609488 name='Fridagsvest' parent=aftenstrikk owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 18:36:43
Designer A-F,aftenstrikk,Fridag Cardigan,,https://aftenstrikk.com/products/fridag-cardigan-v-neck-english,[<Message id=1384240290344341727 channel=<Thread id=1384240290344341727 name='Fridag Cardigan' parent=aftenstrikk owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 18:36:43
Designer A-F,aftenstrikk,Fridagsvest,,https://www.ravelry.com/patterns/library/fridagsvest-2,[<Message id=1384059228829777981 channel=<Thread id=1384059228829777981 name='Fridagsvest' parent=aftenstrikk owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:37:14
Designer A-F,aftenstrikk,Fridag Cardigan,,https://aftenstrikk.com/products/fridag-cardigan-v-neck-english,[<Message id=1384059208756105339 channel=<Thread id=1384059208756105339 name='Fridag Cardigan' parent=aftenstrikk owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 06:37:09
Designer A-F,ailbiona-mclochlainn,TULC,,https://www.ravelry.com/patterns/library/tulc,[<Message id=1384241637126832228 channel=<Thread id=1384241637126832228 name='TULC' parent=ailbiona-mclochlainn owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 18:42:04
Designer A-F,ailbiona-mclochlainn,Versal,,https://www.ravelry.com/patterns/library/versal,[<Message id=1384242725439799477 channel=<Thread id=1384242725439799477 name='Versal' parent=ailbiona-mclochlainn owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 18:46:23
Designer A-F,ailbiona-mclochlainn,Turntable Pullover,,https://www.ravelry.com/patterns/library/turntable-pullover,[<Message id=1384242723770466426 channel=<Thread id=1384242723770466426 name='Turntable Pullover' parent=ailbiona-mclochlainn owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 18:46:23
Designer A-F,ailbiona-mclochlainn,Sleeping in the Garden,Socks,https://www.ravelry.com/patterns/library/sleeping-in-the-garden,[<Message id=1384241593602670783 channel=<Thread id=1384241593602670783 name='Sleeping in the Garden' parent=ailbiona-mclochlainn owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 18:41:53
Designer A-F,ailbiona-mclochlainn,Timepiece Pullover,,https://www.ravelry.com/patterns/library/timepiece-pullover,[<Message id=1384241597121695775 channel=<Thread id=1384241597121695775 name='Timepiece Pullover' parent=ailbiona-mclochlainn owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 18:41:54
Designer A-F,ailbiona-mclochlainn,Tras,,https://www.ravelry.com/patterns/library/tras,[<Message id=1384241601508937799 channel=<Thread id=1384241601508937799 name='Tras' parent=ailbiona-mclochlainn owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 18:41:55
Designer A-F,ailbiona-mclochlainn,Tonnta,,https://www.ravelry.com/patterns/library/tonnta,[<Message id=1384241599244013770 channel=<Thread id=1384241599244013770 name='Tonnta' parent=ailbiona-mclochlainn owner_id=1377907505593847888 locked=False archived=True> type=<MessageType.default: 0> author=<Member id=1377907505593847888 name='Lil-bot' global_name=None bot=True nick=None guild=<Guild id=1384052827642658869 name='Real One Risen' shard_id=0 chunked=False member_count=2>> flags=<MessageFlags value=0>>],2025-06-16 18:41:55
