Category,Forum Name,Title,Ravelry Link/Message,Tags,Catbox link,Column 1,Column 8,Column 9
Sewing by Designer A-F,cashmerette,Loftus Bralette by Cashmerette,Size 12-32,https://www.cashmerette.com/products/loftus-bralette,https://files.catbox.moe/c5ggz6.rar,1/1/70
Sewing by Designer A-F,cashmerette,Grafton by Cashmerette,Size 12-32,https://www.cashmerette.com/products/grafton,https://files.catbox.moe/drpynr.rar,1/1/70
Sewing by Designer A-F,cashmerette,Holyoak by Cashmerette,Size 12-32,https://www.cashmerette.com/products/holyoak,https://files.catbox.moe/fw02eu.rar,1/1/70
Sewing by Designer A-F,cashmerette,Ipswich Swimsuit by Cashmerette,Size 12-32,https://www.cashmerette.com/products/ipswich-swimsuit,https://files.catbox.moe/gqp40c.rar,1/1/70
Sewing by Designer A-F,cashmerette,Ellis Skirt by Cashmerette,Size 12-32,https://www.cashmerette.com/products/ellis-skirt,https://files.catbox.moe/jiwdzg.rar,1/1/70
Sewing by Designer A-F,cashmerette,Upton Dress + Expansion by Cashmerette,Size 12-32,https://www.cashmerette.com/products/upton-dress-skirt-plus-mix-and-match-expansion-pack-pdf-pattern,https://files.catbox.moe/kam2hr.rar,1/1/70
Sewing by Designer A-F,cashmerette,Harrison Shirt by Cashmerette,Size 12-32,https://www.cashmerette.com/products/harrison-shirt,https://files.catbox.moe/lbeocm.rar,1/1/70
Sewing by Designer A-F,cashmerette,Auburn Blazer by Cashmerette,Size 12-32,https://www.cashmerette.com/products/auburn-blazer-pdf-pattern,https://files.catbox.moe/lgbsb1.rar,1/1/70
Sewing by Designer A-F,cashmerette,Calder by Cashmerette,Size 12-32,https://www.cashmerette.com/products/calder,https://files.catbox.moe/lxhld8.rar,1/1/70
Sewing by Designer A-F,cashmerette,Mercier Jumpsuit by Cashmerette,Size 12-32,https://www.cashmerette.com/products/mercier-jumpsuit,https://files.catbox.moe/mi44wc.rar,1/1/70
Sewing by Designer A-F,cashmerette,Creston Jeans by Cashmerette,Size 12-32,https://www.cashmerette.com/products/creston-jeans,https://files.catbox.moe/mw4ul1.rar,1/1/70
Sewing by Designer A-F,cashmerette,Fuller Cardigan by Cashmerette,Size 12-32,https://www.cashmerette.com/products/fuller-cardigan-pdf-pattern,https://files.catbox.moe/n6p5cu.rar,1/1/70
Sewing by Designer A-F,cashmerette,Savin Coat,Size 12-32,https://www.cashmerette.com/products/savin-coat,https://files.catbox.moe/n7pz2a.rar,1/1/70
Sewing by Designer A-F,cashmerette,Hampden by Cashmerette,Size 12-32,https://www.cashmerette.com/products/hampden,https://files.catbox.moe/nbhed1.rar,1/1/70
Sewing by Designer A-F,cashmerette,Appleton Dress by Cashmerette,Size 12-32,https://www.cashmerette.com/products/appleton-dress,https://files.catbox.moe/nerqjl.rar,1/1/70
Sewing by Designer A-F,cashmerette,Concord by Cashmerette,Size 12-32,https://www.cashmerette.com/products/concord,https://files.catbox.moe/nrv77l.rar,1/1/70
Sewing by Designer A-F,cashmerette,Alcott by Cashmerette,Size 12-32,https://www.cashmerette.com/products/alcott-dress-pdf-pattern,https://files.catbox.moe/o01u35.rar,1/1/70
Sewing by Designer A-F,cashmerette,Avola by Cashmerette,Size 12-32,https://www.cashmerette.com/products/avola,https://files.catbox.moe/o4hq2f.rar,1/1/70
Sewing by Designer A-F,cashmerette,Hartwell Vest by Cashmerette,"Size 12-32, Size 0-16",https://www.cashmerette.com/products/hartwell-vest,https://files.catbox.moe/ogkj8a.rar,1/1/70
Sewing by Designer A-F,cashmerette,Ashwood Pants by Cashmerette,Size 12-32,https://www.cashmerette.com/products/ashwood-pants,https://files.catbox.moe/pfino5.rar,1/1/70
Sewing by Designer A-F,cashmerette,Rockwell Dress by Cashmerette,Size 12-32,https://www.cashmerette.com/products/rockwell-dress,https://files.catbox.moe/psw264.rar,1/1/70
Sewing by Designer A-F,cashmerette,Cedar by Cashmerette,Size 12-32,https://www.cashmerette.com/products/cedar,https://files.catbox.moe/q8i77f.rar,1/1/70
